id,status_type,status_value,length,city_id,osm_id,name,pdc_typology,cycleway_typology
166,pdc_nao_realizado,0.04710284936291671,0.04710284936291671,2611606,way/589872883,Rodovia Governador Mário Covas,Ciclovia,none
167,pdc_nao_realizado,0.20208042449979663,0.20208042449979663,2611606,way/589872884,Rodovia Governador Mário Covas,Ciclovia,none
168,pdc_nao_realizado,0.049294030608829684,0.049294030608829684,2611606,way/589872891,Rodovia Governador Mário Covas,Ciclovia,none
169,pdc_nao_realizado,0.22020350339380737,0.22020350339380737,2611606,way/589872892,Rodovia Governador Mário Covas,Ciclovia,none
170,pdc_nao_realizado,0.414750367174539,0.414750367174539,2611606,way/589967667,Avenida da Recuperação,Ciclovia,none
171,pdc_nao_realizado,0.3920652669474255,0.3920652669474255,2611606,way/589967668,Avenida da Recuperação,Ciclovia,none
172,pdc_nao_realizado,0.15565603184177065,0.15565603184177065,2611606,way/589967672,Avenida da Recuperação,Ciclovia,none
173,pdc_nao_realizado,0.26244830401595154,0.26244830401595154,2611606,way/589967673,Avenida da Recuperação,Ciclovia,none
174,pdc_nao_realizado,0.07928220030785306,0.07928220030785306,2611606,way/589967674,Avenida da Recuperação,Ciclovia,none
175,pdc_nao_realizado,0.11440533186944868,0.11440533186944868,2611606,way/589967675,Avenida da Recuperação,Ciclovia,none
176,pdc_nao_realizado,0.7096418739217417,0.7096418739217417,2611606,way/589967676,Avenida da Recuperação,Ciclovia,none
177,pdc_nao_realizado,0.5688969455856223,0.5688969455856223,2611606,way/589967677,Avenida da Recuperação,Ciclovia,none
178,pdc_nao_realizado,0.294357898118595,0.294357898118595,2611606,way/589967678,Avenida da Recuperação,Ciclovia,none
179,pdc_nao_realizado,0.1300294576522481,0.1300294576522481,2611606,way/589967679,Avenida da Recuperação,Ciclovia,none
180,pdc_nao_realizado,0.7430980856356555,0.7430980856356555,2611606,way/589967680,Avenida da Recuperação,Ciclovia,none
181,pdc_nao_realizado,0.11769577116093904,0.11769577116093904,2611606,way/589967681,Avenida da Recuperação,Ciclovia,none
182,pdc_nao_realizado,0.1433741000612666,0.1433741000612666,2611606,way/598224593,Avenida da Recuperação,Ciclovia,none
183,pdc_nao_realizado,0.09232400733320845,0.09232400733320845,2611606,way/598224594,Avenida da Recuperação,Ciclovia,none
184,pdc_nao_realizado,0.46028086494468384,0.46028086494468384,2611606,way/621323015,Avenida Professor Moraes Rego,Ciclovia,none
185,pdc_nao_realizado,0.008839793343238025,0.008839793343238025,2611606,way/621323018,Avenida Professor Moraes Rego,Ciclovia,none
186,pdc_nao_realizado,0.010265805511307654,0.010265805511307654,2611606,way/621323019,Avenida Professor Moraes Rego,Ciclovia,none
187,pdc_nao_realizado,0.13953403620966912,0.13953403620966912,2611606,way/621323022,Avenida Professor Moraes Rego,Ciclovia,none
188,pdc_nao_realizado,0.023872376672824266,0.023872376672824266,2611606,way/624878405,,Ciclovia,none
189,pdc_nao_realizado,0.02339815859962873,0.02339815859962873,2611606,way/624878406,,Ciclovia,none
190,pdc_nao_realizado,0.12817426819219915,0.12817426819219915,2607901,way/625776187,Rodovia Governador Mário Covas,Ciclovia,none
191,pdc_nao_realizado,0.08162331209035709,0.08162331209035709,2607901,way/625776188,Rodovia Governador Mário Covas,Ciclovia,none
192,pdc_nao_realizado,0.0329901384950887,0.0329901384950887,2607901,way/625776191,,Ciclovia,none
193,pdc_nao_realizado,0.3006694392791862,0.3006694392791862,2611606,way/641636468,Avenida da Recuperação,Ciclovia,none
194,pdc_nao_realizado,0.011828859745233,0.011828859745233,2611606,way/686443374,Rodovia Governador Mário Covas,Ciclovia,none
195,pdc_nao_realizado,0.47579305968972396,0.47579305968972396,2611606,way/686443375,Rodovia Governador Mário Covas,Ciclovia,none
196,pdc_nao_realizado,0.4256336791036625,0.4256336791036625,2607901,way/686477678,Rodovia Governador Mário Covas,Ciclovia,none
197,pdc_nao_realizado,0.1120147933508794,0.1120147933508794,2607901,way/686477679,Rodovia Governador Mário Covas,Ciclovia,none
198,pdc_nao_realizado,0.06548866772070096,0.06548866772070096,2611606,way/691431603,Avenida da Recuperação,Ciclovia,none
199,pdc_nao_realizado,0.07583738780402147,0.07583738780402147,2611606,way/700013826,Avenida Professor Moraes Rego,Ciclovia,none
200,pdc_nao_realizado,0.04439854936174082,0.04439854936174082,2611606,way/700013827,Avenida Professor Moraes Rego,Ciclovia,none
201,pdc_nao_realizado,0.052944935998927266,0.052944935998927266,2607901,way/703613346,Rodovia Governador Mário Covas,Ciclovia,none
202,pdc_nao_realizado,0.06249320670903261,0.06249320670903261,2611606,way/703620187,Rodovia Governador Mário Covas,Ciclovia,none
203,pdc_nao_realizado,0.04443731721870141,0.04443731721870141,2611606,way/707023319,Girador da Reitoria da UFPE,Ciclovia,none
204,pdc_nao_realizado,0.031620523696647966,0.031620523696647966,2611606,way/707023320,Girador da Reitoria da UFPE,Ciclovia,none
205,pdc_nao_realizado,0.009663912448017188,0.009663912448017188,2611606,way/707023321,Girador da Reitoria da UFPE,Ciclovia,none
206,pdc_nao_realizado,0.08531915299129211,0.08531915299129211,2611606,way/707023322,Rua Visconde de São Leopoldo,Ciclovia,none
207,pdc_nao_realizado,0.1629217896738406,0.1629217896738406,2611606,way/707023324,Avenida Professor Moraes Rego,Ciclovia,none
208,pdc_nao_realizado,0.0657919187016901,0.0657919187016901,2611606,way/724196835,,Ciclovia,none
209,pdc_nao_realizado,0.04760785853043751,0.04760785853043751,2611606,way/724204060,Avenida da Recuperação,Ciclovia,none
210,pdc_nao_realizado,0.039111385996786936,0.039111385996786936,2611606,way/727947259,Avenida da Recuperação,Ciclovia,none
211,pdc_nao_realizado,0.02937754853535818,0.02937754853535818,2610707,way/728916383,,Ciclovia,none
212,pdc_nao_realizado,0.016649614489409662,0.016649614489409662,2610707,way/728916385,,Ciclovia,none
213,pdc_nao_realizado,0.16979297990542508,0.16979297990542508,2611606,way/772281204,Avenida Professor Joaquim Cavalcanti,Ciclovia,none
214,pdc_nao_realizado,0.04245471483849121,0.04245471483849121,2611606,way/772281209,Rodovia Governador Mário Covas,Ciclovia,none
215,pdc_nao_realizado,0.03582718821562286,0.03582718821562286,2611606,way/772281250,Girador da Reitoria da UFPE,Ciclovia,none
216,pdc_nao_realizado,0.011886106305806334,0.011886106305806334,2610707,way/772456018,,Ciclovia,none
217,pdc_nao_realizado,0.09674627112630846,0.09674627112630846,2611606,way/775253501,Avenida da Recuperação,Ciclovia,none
218,pdc_nao_realizado,0.03026450305317634,0.03026450305317634,2611606,way/775253513,Avenida da Recuperação,Ciclovia,none
219,pdc_nao_realizado,0.4259769936961205,0.4259769936961205,2611606,way/775253514,Avenida da Recuperação,Ciclovia,none
220,pdc_nao_realizado,0.005123710566260184,0.005123710566260184,2610707,way/775253525,,Ciclovia,none
221,pdc_nao_realizado,0.22742236349618977,0.22742236349618977,2611606,way/775253563,Avenida da Recuperação,Ciclovia,none
222,pdc_nao_realizado,0.4054274126157261,0.4054274126157261,2611606,way/775253564,Avenida da Recuperação,Ciclovia,none
223,pdc_nao_realizado,0.08443542866215369,0.08443542866215369,2611606,way/775253565,Avenida da Recuperação,Ciclovia,none
224,pdc_nao_realizado,0.03232321892912949,0.03232321892912949,2611606,way/775418046,Avenida Professor Joaquim Cavalcanti,Ciclovia,none
225,pdc_nao_realizado,0.1630425177068301,0.1630425177068301,2611606,way/775419833,Avenida Professor Joaquim Cavalcanti,Ciclovia,none
226,pdc_nao_realizado,0.07250915201652634,0.07250915201652634,2611606,way/775434719,Rodovia Governador Mário Covas,Ciclovia,none
227,pdc_nao_realizado,0.052337350677528795,0.052337350677528795,2607901,way/775734073,Rodovia Governador Mário Covas,Ciclovia,none
228,pdc_nao_realizado,0.6385615424880465,0.6385615424880465,2607901,way/775734074,Rodovia Governador Mário Covas,Ciclovia,none
229,pdc_nao_realizado,0.36182069558912444,0.36182069558912444,2607901,way/775745357,Rodovia Governador Mário Covas,Ciclovia,none
230,pdc_nao_realizado,0.056071846338077894,0.056071846338077894,2607901,way/775745358,Rodovia Governador Mário Covas,Ciclovia,none
231,pdc_nao_realizado,0.044669904285442666,0.044669904285442666,2607901,way/775745359,Rodovia Governador Mário Covas,Ciclovia,none
232,pdc_nao_realizado,0.17869104682908993,0.17869104682908993,2607901,way/775745360,Rodovia Governador Mário Covas,Ciclovia,none
233,pdc_nao_realizado,0.3503248102875403,0.3503248102875403,2611606,way/775745361,Rodovia Governador Mário Covas,Ciclovia,none
234,pdc_nao_realizado,0.15015950603376227,0.15015950603376227,2611606,way/775797255,Rodovia Governador Mário Covas,Ciclovia,none
235,pdc_nao_realizado,0.18753752313984887,0.18753752313984887,2611606,way/775807194,Rodovia Governador Mário Covas,Ciclovia,none
236,pdc_nao_realizado,0.05923491307956795,0.05923491307956795,2607901,way/791390431,Rodovia Governador Mário Covas,Ciclovia,none
237,pdc_nao_realizado,0.10780146016134608,0.10780146016134608,2607901,way/791390451,Rodovia Governador Mário Covas,Ciclovia,none
238,pdc_nao_realizado,0.037009231943001424,0.037009231943001424,2610707,way/818801491,,Ciclovia,none
239,pdc_nao_realizado,0.062037510193602104,0.062037510193602104,2611606,way/830376173,Rodovia Governador Mário Covas,Ciclovia,none
240,pdc_nao_realizado,0.22941858062253,0.22941858062253,2611606,way/857331044,Avenida da Recuperação,Ciclovia,none
241,pdc_nao_realizado,0.14198444643471347,0.14198444643471347,2611606,way/966019705,Avenida da Recuperação,Ciclovia,none
