name,infra_type,status_type,city_id
Ciclovia Agamenon Magalhães,Calçada compartilhada,realizado_fora_pdc,2611606
Ciclovia Agamenon Magalhães,Calçada compartilhada,realizado_fora_pdc,2611606
Ciclovia Agamenon Magalhães,Calçada compartilhada,realizado_fora_pdc,2611606
Ciclovia Agamenon Magalhães,Calçada compartilhada,realizado_fora_pdc,2611606
Rua do Canavial,Ciclovia,realizado_fora_pdc,2611606
,Ciclofaixa,realizado_fora_pdc,2611606
,Ciclofaixa,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
Avenida Sul,Ciclofaixa,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
Avenida Professor José dos Anjos,Ciclofaixa,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
Ciclovia da Arena de Pernambuco,Ciclovia,realizado_fora_pdc,2613701
Avenida Beberibe,Ciclofaixa,realizado_fora_pdc,2611606
Avenida Beberibe,Ciclofaixa,realizado_fora_pdc,2611606
Avenida Beberibe,Ciclofaixa,realizado_fora_pdc,2611606
Rua Araripina,Ciclorrota,realizado_fora_pdc,2611606
Rua Araripina,Ciclorrota,realizado_fora_pdc,2611606
Avenida Beira Rio,Ciclofaixa,realizado_fora_pdc,2611606
Rua Visconde de Jequitinhonha,Ciclofaixa,realizado_fora_pdc,2611606
Praça da República,Ciclofaixa,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
,Ciclovia,realizado_fora_pdc,2611606
Ciclovia da Arena de Pernambuco,Ciclovia,realizado_fora_pdc,2613701
Ciclovia da Arena de Pernambuco,Ciclovia,realizado_fora_pdc,2613701
Ciclovia da Arena de Pernambuco,Ciclovia,realizado_fora_pdc,2613701
Ciclovia da Arena de Pernambuco,Ciclovia,realizado_fora_pdc,2613701
Ciclovia da Arena de Pernambuco,Ciclovia,realizado_fora_pdc,2613701
Residencial São Lourenço,Ciclofaixa,realizado_fora_pdc,2613701
Residencial São Lourenço,Ciclofaixa,realizado_fora_pdc,2613701
Residencial São Lourenço,Ciclofaixa,realizado_fora_pdc,2613701
Avenida Luís Correia de Brito,Ciclofaixa,realizado_fora_pdc,2611606
Avenida Luís Correia de Brito,Ciclofaixa,realizado_fora_pdc,2611606
Rua Cosmorama,Ciclofaixa,realizado_fora_pdc,2607901
Avenida Mário Melo,,pdc_nao_realizado,2606804
Avenida João Pessoa,,pdc_nao_realizado,2607752
Rua Frei Serafim,,pdc_nao_realizado,2607752
PE-035,,pdc_nao_realizado,2607604
Avenida Senador Paulo Pessoa Guerra,,pdc_nao_realizado,2607604
Avenida Mário Melo,,pdc_nao_realizado,2606804
PE-035,,pdc_nao_realizado,2607752
,,pdc_nao_realizado,2607752
Ponte Presidente Vargas,,pdc_nao_realizado,2607752
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607752
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
Rua Frei Serafim,,pdc_nao_realizado,2607752
,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607604
PE-035,,pdc_nao_realizado,2607752
PE-035,,pdc_nao_realizado,2607752
PE-035,,pdc_nao_realizado,2607752
Rua Frei Serafim,,pdc_nao_realizado,2607752
Avenida João Pessoa,,pdc_nao_realizado,2607752
Avenida Mário Melo,,pdc_nao_realizado,2606804
PE-035,,pdc_nao_realizado,2607752
Rua Frei Serafim,,pdc_nao_realizado,2607752
Rua Frei Serafim,,pdc_nao_realizado,2607752
Avenida João Pessoa,,pdc_nao_realizado,2607752
Avenida João Pessoa,,pdc_nao_realizado,2607752
Avenida Mário Melo,,pdc_nao_realizado,2607752
,,pdc_nao_realizado,2602902
Avenida Mário Melo,,pdc_nao_realizado,2606804
Avenida Mário Melo,,pdc_nao_realizado,2606804
,,pdc_nao_realizado,2606804
Avenida Mário Melo,,pdc_nao_realizado,2606804
Avenida Mário Melo,,pdc_nao_realizado,2606804
,,pdc_nao_realizado,2610707
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Viaduto da Caxangá,,pdc_nao_realizado,2611606
Avenida Visconde de São Leopoldo,,pdc_nao_realizado,2611606
Avenida Visconde de São Leopoldo,,pdc_nao_realizado,2611606
Avenida Professor Joaquim Cavalcanti,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
,,pdc_nao_realizado,2610707
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
Avenida da Recuperação,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
Avenida Professor Joaquim Cavalcanti,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida Professor Joaquim Cavalcanti,,pdc_nao_realizado,2611606
Avenida Professor Joaquim Cavalcanti,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida Professor Joaquim Cavalcanti,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2607901
,,pdc_nao_realizado,2607901
,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
,,pdc_nao_realizado,2610707
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Girador da Reitoria da UFPE,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
Avenida Professor Moraes Rego,,pdc_nao_realizado,2611606
Avenida Visconde de São Leopoldo,,pdc_nao_realizado,2611606
Avenida Visconde de São Leopoldo,,pdc_nao_realizado,2611606
Avenida Professor Moraes Rego,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida Visconde de São Leopoldo,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2611606
Avenida Professor Joaquim Cavalcanti,,pdc_nao_realizado,2611606
Avenida Professor Joaquim Cavalcanti,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Avenida Professor Joaquim Cavalcanti,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2611606
Avenida Visconde de São Leopoldo,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida Professor Moraes Rego,,pdc_nao_realizado,2611606
Avenida Professor Moraes Rego,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
,,pdc_nao_realizado,2610707
,,pdc_nao_realizado,2610707
Avenida Professor Joaquim Cavalcanti,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Girador da Reitoria da UFPE,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Rua da Esperança,,pdc_nao_realizado,2607208
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida Professor Moraes Rego,,pdc_nao_realizado,2611606
Avenida Professor Moraes Rego,,pdc_nao_realizado,2611606
Avenida Professor Moraes Rego,,pdc_nao_realizado,2611606
Avenida Professor Moraes Rego,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
,,pdc_nao_realizado,2607901
Avenida da Recuperação,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida Professor Moraes Rego,,pdc_nao_realizado,2611606
Avenida Professor Moraes Rego,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Girador da Reitoria da UFPE,,pdc_nao_realizado,2611606
Girador da Reitoria da UFPE,,pdc_nao_realizado,2611606
Girador da Reitoria da UFPE,,pdc_nao_realizado,2611606
Rua Visconde de São Leopoldo,,pdc_nao_realizado,2611606
Avenida Professor Moraes Rego,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
,,pdc_nao_realizado,2610707
Avenida Professor Joaquim Cavalcanti,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Girador da Reitoria da UFPE,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida Professor Joaquim Cavalcanti,,pdc_nao_realizado,2611606
Avenida Professor Joaquim Cavalcanti,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
,,pdc_nao_realizado,2610707
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
,,pdc_nao_realizado,2610707
,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
,,pdc_nao_realizado,2610707
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Rua Dois Irmãos,,pdc_nao_realizado,2611606
Rua Dois Irmãos,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Rua Dois Irmãos,,pdc_nao_realizado,2611606
Rua Dois Irmãos,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Avenida Recuperação,,pdc_nao_realizado,2611606
Avenida da Recuperação,,pdc_nao_realizado,2610707
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
,,pdc_nao_realizado,2610707
,,pdc_nao_realizado,2600054
,,pdc_nao_realizado,2600054
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
Rodovia Governador Mário Covas,,pdc_nao_realizado,2611606
,,pdc_nao_realizado,2610707
,,pdc_nao_realizado,2600054
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia Governador Mário Covas,,pdc_nao_realizado,2607901
Rodovia PE-060,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2607208
Avenida Brasil,,pdc_nao_realizado,2601052
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rua Bernardim Ribeiro,,pdc_nao_realizado,2611606
Rodovia PE-60,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2602902
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
Rodovia PE-060,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2602902
Rua da Esperança,,pdc_nao_realizado,2607208
Rua da Esperança,,pdc_nao_realizado,2607208
Avenida dos Pescadores,,pdc_nao_realizado,2607208
Avenida dos Santos,,pdc_nao_realizado,2607208
Rodovia PE-051,,pdc_nao_realizado,2607208
Rodovia PE-051,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2607208
Ciclovia da PE-09,,pdc_realizado_designado,2607208
Ciclovia da PE-09,,pdc_realizado_designado,2607208
Ciclovia da PE-09,,pdc_realizado_designado,2607208
Ciclovia da PE-09,,pdc_realizado_designado,2607208
Avenida dos Santos,,pdc_nao_realizado,2607208
Avenida dos Santos,,pdc_nao_realizado,2607208
Rodovia PE-051,,pdc_nao_realizado,2607208
Rodovia PE-009,,pdc_nao_realizado,2607208
Rodovia PE-051,,pdc_nao_realizado,2607208
Rua da Esperança,,pdc_nao_realizado,2607208
Rua da Esperança,,pdc_nao_realizado,2607208
Rua da Esperança,,pdc_nao_realizado,2607208
Avenida Humberto Costa Soares,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2607208
Rua Santo Antônio,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2607208
Avenida Humberto Costa Soares,,pdc_nao_realizado,2607208
Rua do Comércio,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-009,,pdc_nao_realizado,2607208
Rodovia PE-009,,pdc_nao_realizado,2607208
Rodovia PE-009,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-009,,pdc_nao_realizado,2607208
Rodovia PE-009,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-009,,pdc_nao_realizado,2607208
Rodovia PE-009,,pdc_nao_realizado,2607208
Rodovia PE-009,,pdc_nao_realizado,2607208
Rodovia PE-009,,pdc_nao_realizado,2607208
Rodovia PE-009,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Rodovia PE-038,,pdc_nao_realizado,2607208
Avenida Francisco Alves de Souza,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2607208
Rua Cristovão Jose da Silva,,pdc_nao_realizado,2607208
Ciclovia de Maracaípe,,pdc_realizado_designado,2607208
Ciclovia de Maracaípe,,pdc_realizado_designado,2607208
Ciclovia de Maracaípe,,pdc_realizado_designado,2607208
Ciclovia de Maracaípe,,pdc_realizado_designado,2607208
Rua Pitangueira,,pdc_nao_realizado,2607208
Ciclovia de Porto de Galinhas,,pdc_realizado_designado,2607208
Ciclovia de Porto de Galinhas,,pdc_realizado_designado,2607208
Ciclovia de Porto de Galinhas,,pdc_realizado_designado,2607208
,,pdc_nao_realizado,2607208
Rua Pitangueira,,pdc_nao_realizado,2607208
Rua Beijupirá,,pdc_nao_realizado,2607208
Rua Beijupirá,,pdc_nao_realizado,2607208
Rua Beijupirá,,pdc_nao_realizado,2607208
Rua da Esperança,,pdc_nao_realizado,2607208
Rua da Esperança,,pdc_nao_realizado,2607208
Rua da Esperança,,pdc_nao_realizado,2607208
,,pdc_nao_realizado,2607208
Rua do Colégio,,pdc_nao_realizado,2607208
Rua Cristóvão Souza Leão,,pdc_nao_realizado,2607208
Rua Cristóvão Souza Leão,,pdc_nao_realizado,2607208
Rua Capitão Antônio Braz,,pdc_nao_realizado,2607208
